"beta","lnalpha","lnalpha.c"
1.21842685393857e-05,1.60151354238087,1.90995799290059
1.55642263356233e-05,1.91696795749545,2.05771703968474
1.84257200644805e-05,2.05306092322737,2.19841890238182
1.44599759306425e-05,1.97058642130386,2.11461057664094
1.71633196869218e-05,2.09142396032854,2.36854145090727
2.97875270337051e-05,2.78331962599412,2.92489886798695
2.31776954234826e-05,2.42407505926265,2.53328473072584
2.5092043542432e-05,2.5260033928757,2.65509362656477
1.79687611064249e-05,2.16440088624652,2.34379581222875
1.49012953455358e-05,2.08146566928422,2.35544041873958
1.23121203959782e-05,2.49133747460287,2.99580598669181
3.21079120146365e-05,2.9837951697372,3.09465225286929
2.96116392221373e-05,2.80456599388926,2.88644507423729
1.15202517335104e-05,2.58239934191445,2.89345238378037
2.08114593849309e-05,2.45262988600073,2.74175441545405
