beta,lnalpha,lnalpha.c
1.3593736327911592e-5,1.0416681202679263,2.405186026345777
1.793153796307901e-5,1.447996861055369,1.8102783825712787
2.064987066858396e-5,2.433342148080691,2.9155798457052766
1.1853203070488329e-5,1.2944484092887176,1.7179143296273436
2.2251506588110993e-5,1.7747055215023264,2.421602337004375
1.373151940069763e-5,1.964132757058428,2.4275705248939747
2.0612080643361833e-5,2.0343258773702746,2.3542475470837263
2.2492016082242293e-5,2.2982120797278762,4.786729894878642
1.1721962255852099e-5,1.3013489819955133,1.642297859525301
1.155513035787432e-5,1.4257618023351106,2.0091022082530294
1.677024557711057e-5,2.075695096406527,2.3886556503699516
1.4020834202317952e-5,1.3527757755176075,2.0023156568379816
1.8419115268072516e-5,2.3848114057477234,2.7818556707549384
1.3104532094605395e-5,1.8193603780898266,2.2229760196720614
2.1774541130458593e-5,0.6120590360967576,1.748537599753436
1.3912801008094389e-5,2.7836363866032587,9.457656818851587
1.2115827825703352e-5,1.399827332477843,2.0231038189301307
1.5377152286866194e-5,1.9698915195971274,2.843813617306399
6.2120387665834755e-6,1.030698402311033,1.4393035578257467
1.7909415875017807e-5,1.8189651814185437,2.247410459867681
1.4263796922721976e-5,1.2779123397775236,1.5918680968924428
4.070855950936667e-6,1.1212806168937448,1.4544697517702807
1.2179479879959383e-5,1.950148776308036,2.518398794667104
1.2904930467656273e-5,1.085083511421307,1.5655483275927917
1.3394732607376798e-5,1.6804145059210993,2.1352089334243765
6.149701864369171e-6,0.6606018281328235,1.076685058668223
5.942123370928318e-6,0.7891009360635,1.197532091209506
5.7639855256186255e-6,0.5069057570944717,0.842301737803818
9.087933688632982e-6,1.2059105825361678,1.6726520045785553
1.4836379371507084e-5,2.0792734230638286,2.5388707572647444
5.954946802253829e-6,1.4144053693608463,1.6673798066562773
1.654317664523725e-5,1.558471195648159,2.0384003133374446
1.299251617939987e-5,1.54213475989806,1.8147146084544754
1.755669265114719e-5,2.0113298475131853,2.3246572075543064
1.0447673450683307e-5,1.1150867606158643,1.6434767756746052
1.4808677638654768e-5,1.5208249501265514,2.063865175050174
7.352621589857987e-6,1.4643961000078336,1.8789794383603258
3.425386954705222e-6,0.8657845613135533,1.3072253271464593
1.262894675344409e-5,1.5617365453654173,1.8318795003335342
1.0565327300953035e-5,1.8904831821658417,2.4946559997344218
5.688910498464786e-6,0.7076393388599391,1.3426087662820367
5.5986042184229345e-6,1.5376469576091565,2.1871713890946984
2.1102836490668577e-5,2.348643024441938,2.6161132688748125
1.4458084218044572e-5,1.661227730917041,1.9820708056055558
1.5799845918552107e-5,2.3053606823636743,2.693432468192029
8.892196095494003e-6,1.6449844101875803,2.1805895808443987
1.2189044754393321e-5,1.7271029679915495,2.0416412613061325
2.604500615546425e-5,2.1917392608922572,2.6167223874238146
2.2289651783698495e-5,2.907156976047965,3.893780280414541
1.4273699096200523e-5,2.4894130346962813,3.3355310905773767
1.7613930377912782e-5,2.2096697476800977,2.6531970656530666
2.8646427720178608e-5,2.4733915384619594,2.917796960252087
