"q95","q90","Median","q10","q5","escapement"
0,0,0,0,0,0
176178.286232,139526.50861,44720.84905,26277.229317,23039.552452,5000
304210.028241,242259.824521,82624.494943,48991.852943,43163.115922,10000
400944.242098,315480.844269,114145.409422,69302.169575,60656.25962,15000
477779.02651,379888.760697,139774.544457,86868.139216,77617.618427,20000
541809.100547,413807.264344,157943.637345,102193.680953,92080.587493,25000
590009.477477,429851.078859,174793.12833,115262.314397,104231.057481,30000
624825.630856,449904.778478,188405.404513,126578.533751,114201.622099,35000
648372.755126,478569.946892,198486.941724,132886.143274,118927.946085,40000
662477.921135,493059.489487,203680.183267,140100.304463,126773.385567,45000
670131.298295,499663.350519,205772.050669,144694.638779,131693.25883,50000
678628.044165,480634.624752,206336.038855,149009.998286,131340.076308,55000
669779.245263,458510.252432,210922.082047,148911.825784,131938.900376,60000
648679.036667,434367.335036,214308.780298,146682.896554,133336.228986,65000
624888.440282,409061.314124,212532.392825,142501.65756,133946.482766,70000
602820.443939,383264.653434,209342.080777,141790.729101,127725.109393,75000
581685.179273,370078.646492,208779.257282,139297.533359,122489.05653,80000
568086.268927,347971.730193,206902.922347,134126.041891,117844.624164,85000
547944.248259,340153.389133,202818.38961,127934.119442,113970.846849,90000
519805.685625,340324.72176,195631.443644,121259.639585,110069.706511,95000
496114.094208,351763.99453,187769.990066,115642.784328,106488.090862,100000
481436.74268,336049.860962,178728.743877,110062.192188,103132.848758,105000
466142.996538,323835.870262,174500.430847,103897.511172,98091.336846,110000
454944.959126,321757.807425,168140.95682,98476.920717,91441.572569,115000
451878.29039,321920.845905,162641.819185,94959.440338,84968.881873,120000
453250.764256,317069.889538,157889.652362,91414.145861,78817.343153,125000
436919.568402,296892.023566,149576.308736,87099.828891,73005.714525,130000
428824.043524,289493.098111,142697.058018,78796.047734,67501.390216,135000
432841.378668,281904.029028,136212.010898,74753.259735,62336.301937,140000
426523.194142,273972.16426,130301.787144,66955.478812,57493.051605,145000
420454.14995,264586.565678,123438.637457,62275.883691,52963.086577,150000
416421.893248,253518.328131,117652.324213,56868.780184,48735.867999,155000
413146.541349,245422.237172,112873.8158,52155.761492,44478.883702,160000
397070.76635,237355.258788,108834.232471,48425.650696,40744.967185,165000
388143.517148,234340.843244,103900.586662,44956.670574,36558.140348,170000
379855.448619,232798.864581,99002.190447,41037.987521,33123.704445,175000
371502.593257,227955.672351,93533.01048,36823.91335,30597.852088,180000
363113.59047,225315.619671,87598.062326,33536.74255,28251.441814,185000
354714.092282,217453.964307,82505.358429,31061.411317,26067.929743,190000
346771.765726,214475.203582,77280.58442,28749.374892,24018.359581,195000
339289.389115,214519.712263,71854.590045,26592.007538,21857.506657,200000
331816.475249,210695.37811,67369.645587,24581.220595,19744.840409,205000
324369.180329,201206.332661,63248.429634,22709.022755,17823.596542,210000
316961.92331,192059.51083,59802.403089,20967.578965,16073.495147,215000
312867.908324,182399.53984,55993.646216,18912.752209,14339.122553,220000
308864.4088,175385.533916,51952.310659,17028.855142,12805.559853,225000
304761.585516,169282.883188,48644.663892,15451.822843,11579.078632,230000
300571.168906,163327.449217,46071.463268,14151.629539,10439.036694,235000
296304.194282,155258.011078,43409.116464,12976.465495,9493.880525,240000
291971.035965,152448.490794,40807.540675,11893.74869,8685.778798,245000
287581.439902,147729.051021,38223.536424,10896.853139,7943.167193,250000
283144.554799,142952.343881,35725.852351,9952.004958,7261.155629,255000
278668.961857,138280.73205,33378.556534,9109.690385,6635.163622,260000
274162.703164,133716.070335,31306.423616,8184.677383,6060.908704,265000
269633.308791,129259.734322,29361.579591,7529.863099,5534.393913,270000
265087.822666,124933.385885,27528.52367,6905.792951,5046.564522,275000
253364.82604,121704.592098,25872.551393,6247.784115,4586.555074,280000
240184.930203,118522.171678,24291.65143,5650.68149,4167.183249,285000
229295.792306,115388.160748,22791.176829,5109.081248,3785.023712,290000
219063.200619,112304.330759,21456.885665,4618.027607,3436.91823,295000
215340.924083,109272.207709,20194.952516,4172.980087,3119.95782,300000
212399.796915,106293.090181,19002.000443,3769.782496,2831.465647,305000
209449.120924,103368.066276,17874.754,3404.633666,2568.980718,310000
206492.207173,100498.029501,16810.042871,3074.059943,2318.543217,315000
203532.165367,97683.693665,15804.8044,2757.090293,2087.065774,320000
200571.91353,94925.606852,14856.085155,2458.835215,1878.125445,325000
197614.187266,92224.164507,13961.041671,2192.338119,1685.956677,330000
194661.548605,89253.968817,13116.940458,1954.287391,1512.13058,335000
191716.394462,86055.011051,12321.157409,1741.706933,1345.156333,340000
188780.964728,82977.511905,11489.903575,1551.923568,1196.368669,345000
185857.349996,80016.120915,10702.44146,1382.537419,1063.821614,350000
182947.498947,73922.740182,9967.326896,1231.848169,945.772504,355000
175675.863373,68222.164468,9281.248172,1098.533751,840.661448,360000
164749.202226,62967.784034,8641.08518,990.000883,747.092763,365000
151641.760535,60252.644983,8043.900323,898.772502,663.8182,370000
144939.474118,57895.006585,7481.70166,815.838518,589.72182,375000
138950.39013,55620.239344,6926.456243,741.160321,523.806345,380000
133230.674287,53426.091155,6411.320128,673.567455,465.180868,385000
127768.227527,51310.319521,5933.506595,612.03814,413.049792,390000
122551.422342,49181.517772,5490.411077,556.040202,366.702869,395000
117644.879951,47124.480661,5079.60049,505.086776,325.378489,400000
113304.834479,45146.67053,4698.803043,458.732621,288.635718,405000
109145.628224,43221.252778,4345.898534,416.570706,256.00464,410000
105159.285208,41056.473871,4018.909107,378.229067,227.030254,415000
101338.158846,39018.674953,3715.990489,341.876096,201.307205,420000
97674.922481,36063.138829,3441.094317,304.836759,178.47446,425000
94260.056958,34601.269353,3190.237551,271.776344,158.210555,430000
92066.273844,33194.177168,2957.276769,242.271953,140.229324,435000
89912.041846,31840.105281,2742.276059,215.945025,124.27609,440000
87797.242208,30537.33197,2552.793975,192.504111,110.124251,445000
85721.716893,29284.171833,2376.199423,171.613233,97.572237,450000
83685.271471,28078.976632,2211.636505,152.974342,86.440779,455000
81687.677842,26920.135958,2058.304079,136.346749,76.570481,460000
79728.676814,25806.077725,1915.452463,121.351042,67.819644,465000
77807.980549,24735.268509,1782.38033,108.603923,60.122912,470000
75925.274868,23706.213755,1658.431757,97.722799,53.544524,475000
74080.221435,22717.457855,1542.993446,87.989352,47.681013,480000
72272.459815,21767.584119,1435.492092,79.255026,42.455332,485000
70501.609427,20855.214635,1335.391899,71.380133,37.798654,490000
68767.271376,19979.010052,1242.192244,64.095126,33.649506,495000
67069.030187,19137.669272,1155.425465,56.847034,29.952993,500000
65406.455446,18329.929075,1074.654785,50.889387,26.660101,505000
63779.103334,17554.563682,999.472355,45.733359,23.727078,510000
62186.518083,16810.384259,929.497408,41.096784,21.114873,515000
60628.233339,16096.238369,864.374533,36.927686,18.788634,520000
59103.773453,15411.009392,803.772043,33.179246,16.717266,525000
57612.654682,14753.6159,747.380444,29.699382,14.873028,530000
56154.386334,14123.010999,694.911002,26.480292,13.229431,535000
54728.471825,13518.181652,646.094394,23.608191,11.761399,540000
53334.409687,12884.136899,597.874462,21.04592,10.455458,545000
51971.694499,12235.364741,554.619183,18.78063,9.293815,550000
50639.817772,11617.160687,514.971852,16.762192,8.260619,555000
49338.268764,11029.348851,478.121589,14.959525,7.341746,560000
48066.535254,10470.494416,443.874403,13.349707,6.524616,565000
46824.104255,9939.226022,412.049454,11.912234,5.798025,570000
45610.462685,9434.233286,382.47819,10.628768,5.151993,575000
44425.097991,8954.264382,355.003534,9.482904,4.577634,580000
43267.498727,8498.123704,329.47913,8.459976,4.067036,585000
42137.155094,8064.669589,305.76863,7.546869,3.613157,590000
41033.559443,7652.812125,283.74503,6.731857,3.209725,595000
39956.206731,7261.51102,263.290046,6.00446,2.851161,600000
38904.594959,6889.773545,244.293532,5.355309,2.532497,605000
37878.225558,6536.652546,226.652934,4.77603,2.249314,610000
36876.60376,6201.244528,210.272778,4.259142,1.997677,615000
35899.238928,5882.6878,195.064198,3.797957,1.774089,620000
34945.644868,5580.160692,180.944483,3.386503,1.575436,625000
34015.340104,5299.259345,167.836666,3.019443,1.398949,630000
33107.848137,5056.78732,155.66913,2.692209,1.242165,635000
32222.697674,4825.110683,144.375247,2.412846,1.102892,640000
31359.422843,4603.767351,133.893036,2.162348,0.979183,645000
30517.563376,4392.313838,123.383786,1.937747,0.865022,650000
29696.664783,4190.324584,111.546722,1.736379,0.761642,655000
28896.278501,3997.391303,100.910083,1.555853,0.670599,660000
28115.962026,3813.122352,91.346481,1.394021,0.590424,665000
27355.279033,3637.142117,82.888236,1.248955,0.519822,670000
26613.799473,3469.090413,76.834259,1.118928,0.457652,675000
25891.099666,3308.621909,71.218894,1.002386,0.402908,680000
25186.762369,3155.405568,66.01068,0.897938,0.354705,685000
24500.376839,3004.983497,61.180382,0.804333,0.312263,690000
23831.538881,2860.3705,56.700841,0.720451,0.274893,695000
23179.850887,2722.643746,52.546825,0.645286,0.241991,700000
22544.921861,2591.479996,48.694895,0.577935,0.212944,705000
21926.367437,2466.570869,45.123283,0.51759,0.187236,710000
21323.809885,2347.622184,41.811768,0.463524,0.164629,715000
20736.878116,2234.353324,38.741576,0.415087,0.144749,720000
20165.207667,2126.496631,35.895269,0.371696,0.127268,725000
19608.440689,2008.206545,33.25666,0.332825,0.111896,730000
19066.225924,1886.912065,30.810717,0.298007,0.098379,735000
18538.218674,1800.940441,28.543486,0.266819,0.086494,740000
18024.080768,1725.705961,26.442014,0.238886,0.076044,745000
17523.48052,1653.545327,24.494277,0.213867,0.066855,750000
