"beta","lnalpha","lnalpha.c"
1.9500219166844e-05,2.34341570590226,2.54331950117842
2.13435854888991e-05,2.43702956112199,2.52734684798277
1.9021190280847e-05,2.19023456560198,2.29243951058527
1.59351769999985e-05,2.3776458162586,3.31483400782736
2.17553308168818e-05,2.37197897734845,2.61151188244619
2.03775742292883e-05,2.26275436954696,2.49308069553342
2.54624476224345e-05,2.46859204213483,2.60361540968186
1.96430302255717e-05,2.22771698442931,2.33893727673084
1.82391162864439e-05,2.07925038387739,2.21640771147837
1.15919149725146e-05,2.43256317267836,3.00028046797635
2.98007238325166e-05,3.02455483908357,3.17056735078995
2.81635570469574e-05,2.89953170586257,3.03565933427932
2.31043771932474e-05,2.23738753598232,2.46475927466047
1.38022731580555e-05,2.84531039406278,3.00802532275415
1.43420129693126e-05,1.88485726450431,1.96513715224706
