"q95","q90","Median","q10","q5","escapement"
0,0,0,0,0,0
130141.263868958,89118.9794874088,38811.2302713194,21158.147546096,18910.6815268014,5000
236093.702450645,159572.472132085,72545.3551307425,41113.9831826139,36323.6867769513,10000
321308.837612854,217049.301895786,102143.581980884,58402.6371682425,51744.8815809846,15000
388790.473972346,260705.939513126,126582.004774372,73834.7458927489,66462.9902984604,20000
448878.318009957,297151.442064901,147674.733234302,87648.7577534637,78967.0600679925,25000
499172.436703315,333729.129459501,166197.869030889,99976.3803459642,89683.0566067676,30000
539720.189165132,364425.523506472,179636.670884361,108845.872539266,99895.2313585716,35000
571936.444366256,388133.740345831,188524.45496681,118818.198731765,109569.210059722,40000
596139.120514311,405761.752113053,198795.746043501,127664.725613723,116862.278242263,45000
614000.107522188,418111.89474847,206083.501409599,135681.118101302,121511.439776973,50000
628800.086056335,414135.509156135,208118.569145205,142748.949043561,126278.512847699,55000
643534.243840339,416332.925465249,212164.688281377,147462.160586764,128211.205420602,60000
654306.708487098,425083.613924743,215646.354578516,149760.473377007,129375.605349051,65000
661452.326541845,407773.880697979,217384.031380471,149954.43849606,128427.690140831,70000
665270.021959433,411870.055151763,218791.601666586,147379.303405346,126568.3377229,75000
654184.749559091,413070.150078447,217728.723759579,143631.71008254,126146.529281119,80000
646504.117983948,421633.143518098,217154.249748723,138929.717206399,123594.777875563,85000
647866.596319063,430748.223608253,215881.636804715,134357.794724021,119234.590479885,90000
648889.24809804,440624.592345896,214576.049471691,128797.351198259,117451.083856777,95000
646655.347860289,450414.900827993,211366.021554919,125473.72285442,113501.939445543,100000
627841.585219309,459011.901793569,208403.276009744,121320.636737226,108338.469506677,105000
607695.7430268,465117.47819914,205179.730656083,117135.20454387,101595.668350564,110000
588345.108950914,469330.019055788,199316.254237545,112313.251528644,96487.7599025229,115000
585340.377152759,450479.585892112,189658.076408281,105449.808745142,91469.7341673495,120000
586942.244290967,426606.230495178,182715.160922523,99938.1480471249,86070.3437780922,125000
590876.026859536,403358.172289428,176732.239558136,91963.6795108087,80564.7390423371,130000
593949.631434362,392929.852787751,174136.314086732,87335.6986707427,75299.7575164822,135000
597840.520858389,383858.916064641,167311.833909407,80572.4346552497,70282.3105481808,140000
601425.754123509,367004.697870665,164340.006232145,73554.4944556909,65515.5229380315,145000
604748.143820096,372758.197319372,159691.647434702,67190.2735157281,60999.4209451709,150000
596580.442989958,377069.704320201,156622.871631304,63142.3375868546,56731.5205757423,155000
586581.312010733,363801.898458261,154167.344189868,56574.4766125803,52707.3292158056,160000
576239.987201209,357115.566044508,150799.372667068,52190.6680865767,49004.7959103286,165000
569010.710997711,349539.412313821,145849.958437309,48246.593415459,44987.6637257129,170000
564225.406998259,345353.079092429,139053.726438765,44590.9253852439,40978.6256813408,175000
559034.200801625,341037.643229539,132469.131474503,41518.9874397445,37545.6412223202,180000
544606.496375,330351.985675292,125706.406178944,39050.0442844041,34993.9218867568,185000
528798.148493061,320888.609249269,119161.997042033,36702.4672385739,32905.6124456121,190000
513296.345163891,321062.546069152,112943.130631864,34473.403245493,30473.5540230428,195000
498737.21270503,320452.850379631,107612.038468196,32359.6041237763,27969.1984367646,200000
489804.563911584,319019.390145542,103296.537345375,30357.5155043307,25655.2480958286,205000
483634.643133192,307974.094023363,97982.8354853124,28520.9922087395,23502.2999278931,210000
485134.612165659,296321.688485352,92810.8939564842,26780.4654287278,21504.1246427391,215000
488448.04117278,292779.172037222,88767.1969265686,25132.564206333,19665.4350827887,220000
491620.544555571,294039.121665754,84928.5456176629,23573.8888467649,17972.4376858162,225000
491882.920191231,294950.816883333,81216.0656076594,22100.9670542834,16394.3782494431,230000
484221.888274293,294842.230859972,77629.4507955874,20710.2893127181,14947.8640541727,235000
476473.591586163,290543.172080852,74167.9084721983,19398.3389003025,13622.8569870305,240000
468654.854134341,280404.765650524,70700.8487333856,17881.2164732093,12409.9558145632,245000
460781.35954764,270555.242510368,67176.1355565012,16455.674556812,11300.3754143753,250000
454276.747559972,261167.534878642,64099.719539947,15138.2681481503,10285.9230912655,255000
448900.038105123,255556.489163805,61076.1034676889,13921.4855803251,9358.97284740643,260000
443477.469197227,249993.404039504,58031.5424868449,12833.5518663007,8512.43832244307,265000
438018.477142839,246949.099038641,55119.2618375078,11989.0429817748,7739.74498883213,270000
432531.836178617,241501.543321459,51734.7405431511,11093.0565858783,7034.80207701869,275000
427276.30317284,238661.811124816,48427.3327843157,10201.9736794695,6391.97461139528,280000
420582.486744315,235781.016467514,45744.1292270047,9379.48976449075,5806.05585901388,285000
409706.987512943,232864.049719149,43257.7944758691,8620.67137598916,5272.24042664809,290000
398996.418029638,229915.547577257,41058.8825711446,7920.89755341803,4786.09818623065,295000
388456.510187569,226939.903826649,38960.8112970856,7271.51948562975,4343.54916236326,300000
378103.459442574,223926.044452604,36959.926297739,6637.25544178299,3940.83947716371,305000
368098.356431833,220442.320542774,35052.6102623821,6062.80909131936,3574.51841601553,310000
358854.643567899,216960.485112893,33235.2944174877,5537.99759185749,3241.4166518119,315000
351442.5034774,213483.876823171,31504.4683054104,5057.45065763717,2938.62564417384,320000
344326.689680512,208660.766683386,29856.6880285,4657.36155489448,2663.47821312381,325000
337281.748319348,202880.561213436,28242.778515908,4305.05294320917,2413.5302731711,330000
330311.600939542,197218.921883372,26647.2520680161,3978.56760323445,2186.54370316039,335000
323419.79156626,191676.237619586,25158.7066331203,3663.94536210932,1980.4703190801,340000
316609.509286872,187995.741724342,23927.7893590403,3357.2361245776,1793.43691091488,345000
309883.609666523,185128.042413246,22748.3646443934,3075.56719341215,1623.73130021365,350000
303435.606986772,182266.89236858,21530.9872340009,2816.96573483038,1469.78937203359,355000
299934.391584143,179414.373195905,20374.8508296205,2579.60608099567,1330.18303306197,360000
296431.932871522,176572.438781202,19277.2038994244,2361.79974256318,1203.60904679742,365000
292930.788405677,173742.92099195,18235.3890238855,2139.70907765895,1088.87869650962,370000
289433.36666107,170927.535153643,17246.8426386458,1934.09036664284,984.908227139185,375000
286211.908510767,168127.885310012,16309.0943876453,1747.92745126302,890.710018218455,380000
283138.289529208,165345.469274944,15300.4680835109,1579.41654139068,805.384441182151,385000
280065.168644719,162581.683483776,14297.2725258831,1426.91646801855,728.112356003015,390000
276994.415825694,159837.8276514,13358.6869230775,1289.16167388823,658.148203857831,395000
273927.795388926,157115.109244326,12480.6799469732,1164.64254752444,594.813654440686,400000
270866.970703934,154414.64777362,11659.4576010125,1051.99525123503,537.491768542454,405000
267813.508705348,151737.47891538,10970.488821702,950.106880324988,485.621638566275,410000
264768.884220808,149084.558465151,10360.5861541587,857.966514260206,438.693471714683,415000
261734.484121584,146456.766132511,9783.23227651301,776.992026585655,396.244082637903,420000
258711.611302802,143854.909181774,9236.80098880354,707.030817950676,357.85276435327,425000
255701.488499959,141279.725924582,8719.73792130142,643.392841817526,323.137508216157,430000
252705.261948107,138731.889069946,8230.55821638051,585.712131525023,291.751545630508,435000
249724.004889869,136212.00893709,7767.84419748038,533.132485134601,263.380186022713,440000
246758.720938233,133720.636536263,7330.24303741202,485.210623086239,237.737927359578,445000
243810.347299794,131258.266522507,6916.46443666204,441.540897331066,214.565817165065,450000
235461.548063216,128825.34002717,6495.94536528704,401.752199319599,193.629043578988,455000
223630.184576109,126422.247371815,6086.58764250474,365.505109915502,174.714737502739,460000
212506.191549986,124049.330668966,5735.11558619609,332.489273787283,157.629968292779,465000
202044.423025228,121706.886314009,5403.32686139701,302.420981898801,142.199916793151,470000
193194.593862426,119395.167372393,5090.16824316355,275.040946748767,128.266210745526,475000
189685.237142476,117024.824392461,4794.6388062232,250.112255996944,115.685408781902,480000
186327.183500561,114598.28529455,4515.78767880325,227.418491058381,104.327620293836,485000
183036.384647208,111746.010088224,4252.71186023026,206.761998145661,94.0752494862956,490000
179787.18042269,108011.925108939,4004.55410401337,187.962300092453,84.8218528672998,495000
176579.792370005,104915.511711355,3775.16531625234,170.854638099527,76.4711003000057,500000
173414.396036963,102863.244176189,3558.97720993175,155.288633307524,68.9358305554669,505000
170291.123455828,100841.23495586,3354.84046286313,141.127058819927,62.1371930554929,510000
167210.065516534,98849.470881937,3162.10874608594,128.244713476052,56.0038681895188,515000
164171.274237662,96753.7647815464,2980.16836722368,116.527389308792,50.4713592306388,520000
161174.764939159,91673.5145851561,2808.43679012362,105.870925216893,45.4813494673697,525000
158220.518320668,85605.8973643874,2646.36120691833,96.1803399382342,40.9811187126176,530000
155308.482449169,82566.0929304272,2493.41716209277,87.3690379307245,36.9230138528495,535000
152438.574659515,80758.8358915938,2349.10722796346,79.3580822527102,33.263968561678,540000
149610.683371287,78984.3941315051,2212.95973082493,72.0755289870031,29.9650677257927,545000
146824.669825297,77242.4672569779,2084.52752688939,65.4558181735023,26.9911525201718,550000
144080.369742902,75532.7420209191,1963.38682703773,59.439216606691,24.3104624263182,555000
141377.594911218,73854.8934068665,1849.13606930931,53.9713082177031,21.8943108143376,560000
138716.134697168,72208.5856586539,1741.39483798499,49.0025280978474,19.7167910092602,565000
136095.757493212,70593.4732575609,1639.80282805812,44.487736533066,17.7545100362367,570000
133516.2120975,69009.2018492143,1544.01885384241,40.3858297083183,15.9863474901121,575000
130977.229031055,67455.4091224171,1453.71990043083,36.6593840088226,14.3932372042289,580000
128478.521794546,65896.4213308721,1368.60021669519,33.2743310928642,12.9579696028828,585000
126019.788067066,64323.2557208125,1287.3638616912,30.1996611398469,11.6650128132326,590000
