"beta","lnalpha","lnalpha.c"
1.35045824463964e-05,1.84370697833576,1.98821973416224
1.76718036123415e-05,2.2701162758063,2.36321193042009
1.70721329792184e-05,2.11196820593499,2.23379372384557
2.30777050446753e-05,2.5127728101636,2.79946897971613
2.40352126473956e-05,2.56240474624909,2.72051819590847
2.22873775097399e-05,2.46428603182602,2.585057430976
2.05438642871262e-05,2.25762557856705,2.37399121538878
2.14430151980304e-05,2.04935987509441,2.26877947946857
2.31852102384069e-05,2.53093675866841,2.58949533649356
1.63888667624943e-05,2.08872667587575,2.3775318223386
1.73019203093447e-05,2.15069887983049,2.24937954964146
1.97423371427736e-05,2.33344652419795,2.49710755915629
2.67730945269342e-05,2.71818824451489,2.84515352924802
1.84482047490511e-05,2.16105823871492,2.30124915693037
1.79483549092379e-05,2.12105786818979,2.20426285692266
