"MSY","S.eq","S.max","S.msy","U.msy","alpha","beta","deviance","lnalpha","lnalpha.c","resid.red.0","sigma.red","sigma.white"
1292177.18826895,281204.077132307,71103.4733553581,62753.5025031658,0.882565921773454,9.14904313166621,1.40640105582781e-05,85.0543555533636,2.21364929804482,3.95485710981962,-1.80362878926004,1.86612315337161,0.981865960914578
119227.790775354,167733.393458928,98619.8540462347,63896.9410577101,0.64791153541714,3.80569249532655,1.01399460551948e-05,76.7481906310763,1.336497970898,1.70080756132829,-0.0993930843818319,0.853591928769581,0.73429761565605
407879.334231724,164595.177362238,51804.4741629021,45690.5175852887,0.881980144062697,12.2094866313787,1.93033520011311e-05,82.1248387565768,2.50221324230657,3.17723864631187,-0.395099126911236,1.16191686794306,0.664656485823656
67373.2242066456,172018.493647019,151437.536397821,72331.4929440486,0.477632525360401,2.09838738418911,6.60338264730508e-06,80.7217414130495,0.741169137442806,1.13590393596428,1.01483096715409,0.888521016657993,0.723148061712583
287514.296821712,146278.050970949,50644.8645205352,43564.2840405083,0.860191540700916,9.70935565898843,1.97453386333875e-05,78.76025008173,2.27308992160382,2.8883096510533,-0.168443871431051,1.10925175631998,0.801076944688847
249617.29334407,210662.620327017,92645.7518285893,71800.2338767001,0.774997584449883,6.01202395246976,1.07938030644964e-05,77.8401195131604,1.79376145599286,2.27385083686059,-0.870962758837454,0.979887116833086,0.76956918915127
170706.449615234,132482.694458702,55822.959335074,44232.1861635977,0.792365483493927,7.38625572319076,1.79137761937263e-05,77.9105674836963,1.99962093852135,2.37326533807502,0.992161823393977,0.864458674030949,0.743708280455888
427719.43990775,214638.674583921,73876.6385722891,63667.0636338354,0.861802389283542,10.0615075384183,1.3536078783843e-05,80.5394808512006,2.30871700815805,2.9053660092276,-0.117292742068025,1.09238180236541,0.79570956848241
369092.757240854,199709.405427786,71018.3434002639,60542.7569619733,0.852494638191578,8.98679855987339,1.40808691405816e-05,85.6133016467336,2.19575667381207,2.81208200397201,-0.734298846124765,1.11024801748072,0.998467995085181
104774.36926365,216541.006376756,163920.229627005,88246.7359666333,0.538351710264413,2.53251290024045,6.10052830132967e-06,79.8227122546376,0.929212051003521,1.32101453779981,-0.466909955643358,0.885214648315634,0.697499794081255
245958.475254933,265719.613120464,133601.405873837,95865.5559125289,0.717549005457749,4.33249528710079,7.48495117592043e-06,80.2265055350178,1.46614365480571,1.98889833069113,-0.912760839072928,1.02250151675723,0.703143675080438
171910.375001242,144834.102078077,63638.9865940744,49343.3932496776,0.77536422074754,5.63332481118619,1.57136380310166e-05,79.538838843051,1.72869982045259,2.27587065460221,0.131998069615823,1.04610786647421,0.901756761402223
302797.750428251,282468.98049274,130971.845314919,98590.1285332628,0.752758184754934,3.82645652742407,7.63522875924607e-06,84.075408922383,1.34193918627924,2.15671528345309,-1.85908686307784,1.27653914720532,0.99574404475119
111290.925761353,262489.843904673,218150.893208924,109136.077015828,0.500277928778901,1.6206497442515,4.58398306461343e-06,87.3318276810081,0.482827145532991,1.20324899909204,-0.715891256146308,1.20035149315444,1.01357474829429
331915.813496545,155317.638091226,51906.2455509785,45126.1287839349,0.869377630859764,8.20137365778322,1.92655043605085e-05,80.2349312225684,2.10430165948228,2.9922726339104,-0.815932283686003,1.33264471966696,0.803875429086253
296713.454904186,349531.302093495,184706.390455995,128464.875210518,0.695508557626887,3.91333391536673,5.41399784561458e-06,80.754505005976,1.36438967446268,1.89236171650904,-1.8259971400581,1.02759139938631,0.795354494248632
216848.778958545,128875.03446656,47792.7744549707,40111.3669130389,0.839276802204295,7.59225635826846,2.09236649557179e-05,79.5821386877894,2.02712882763275,2.69653804233489,0.366327654397944,1.15707321695919,0.76473470968631
126895.194794817,159104.100903107,87226.9720904976,59237.3702302272,0.679117580382919,4.49564809106269,1.14643438380792e-05,76.8575069287798,1.50310983796722,1.82402411880167,0.541542458567685,0.801142035889323,0.701832192237263
150838.558004974,178096.463265355,94239.1602936792,65488.1265870166,0.694914156524048,2.21970167591507,1.06112999827639e-05,84.5808414803754,0.797372806635921,1.88983499757797,1.08986047874643,1.47814897147889,0.993549980835379
375969.45428446,115095.501320162,32657.5038638154,29153.4124535656,0.892701799106809,16.4274295444056,3.06208338570543e-05,86.9016093570706,2.79895247089958,3.52432022361904,-1.30202391226697,1.20446482117117,0.871110311542612
119506.42356551,103384.674714596,46056.7571486577,35447.4383689896,0.769646856694136,7.13138636063786,2.17123406403168e-05,81.5646065899253,1.96450565600727,2.24472327439166,0.51994292892615,0.748622225671109,0.665618383065004
256318.099946243,233603.462104043,106971.929421754,81091.9850827876,0.758067892400718,4.05752469301745,9.34824682891656e-06,86.0976525066693,1.40057310615949,2.18378282383805,2.78630325125694,1.25156679220772,0.975998018425283
456352.658057933,152300.243642062,44588.7753901387,39735.6771377331,0.891158745447875,18.0932276842202,2.2427168973588e-05,84.1083830466261,2.89553770716325,3.41566329887914,-1.47706288441335,1.01992704809304,0.852496230528549
257319.331210435,196375.497816157,82051.3464343865,65288.4285765507,0.795702098913873,7.82543234654585,1.2187490436853e-05,83.5280511720964,2.05737898685463,2.39332450166666,0.64406415174254,0.81968959345845,0.629917346213563
182558.440729222,115368.660440987,44010.9216878412,36514.6997945591,0.829673599056819,9.52329707645718,2.27216327595399e-05,82.529541919618,2.25374112040497,2.62136433450018,0.516255538946942,0.857465117768887,0.808350712699098
85061.4186816835,118254.764574049,69020.5305402091,44944.7434917143,0.65117933953769,3.60748438157238,1.44884426731179e-05,78.1619538494938,1.28301068222405,1.71332737735416,0.347595069113986,0.927703287835188,0.718295693441536
171609.482250904,112689.305236235,43769.0284858799,36035.2786892321,0.823305427052311,7.88114931473208,2.28472057661185e-05,81.1825755912277,2.06447374535776,2.5746357443732,1.72434621062501,1.01011088402753,0.779882227212186
116369.475531551,106858.750491739,49130.0010331272,37159.9784993288,0.756360222224964,4.91094353206859,2.03541619981999e-05,80.0048674478112,1.59146608873578,2.17502031843408,0.816645161724478,1.080327940672,0.757063631479759
145590.079141228,131229.38623314,59740.3207575691,45436.0162783454,0.76055862610327,5.43812601645967,1.67391133378423e-05,77.5158972186922,1.69343451925176,2.196663569412,0.00230896206285592,1.0032238535444,0.719017445847818
286655.316526965,188758.020165026,73410.5803875361,60404.7341784516,0.822834172670665,8.19681584445827,1.36220146295122e-05,80.3693032713123,2.10374576720628,2.57126451212575,0.866130683302866,0.966973365630575,0.76804291791433
149046.063510862,207439.994663443,121157.923131861,78858.2753811104,0.650871798910632,2.7166677852033,8.25369050698947e-06,82.6662456868022,0.999406050315853,1.71214551472361,0.252412008157988,1.1939342229853,0.970623905697279
82652.3334165491,115367.992336174,67502.6934024941,43881.8186706311,0.650075077878444,4.29286586214697,1.48142236938216e-05,80.275476944372,1.45695454303961,1.70908724557517,0.294004870006548,0.710116472890979,0.60392317302534
78472.8839257551,131138.791236811,86027.4101848023,51575.9861096498,0.599529684769719,3.49755247988523,1.16242020752667e-05,80.4340499000218,1.25206343241569,1.52438380924291,-0.196576537895725,0.73799780057561,0.600219296971677
177857.571754813,185169.921577119,91184.1511993892,66262.9195301721,0.726693385402879,4.3011556475768,1.0966818102121e-05,78.2559173216385,1.45888374184171,2.03072484792027,0.545852153134348,1.06943078885785,0.82370774418583
207111.361474024,164715.009521008,70266.6768753988,55329.4384030593,0.787420735737552,2.18838207713059,1.42314969836024e-05,83.2337107529112,0.783162493231843,2.34414116115227,-0.101612280409539,1.76690614800018,0.817584523289533
130895.520990259,144161.635017061,73280.627993707,52228.6351434941,0.71272090009899,3.86268960591451,1.36461712648788e-05,78.9322353890845,1.35136372992895,1.96725436126777,0.256737891941496,1.10985641534283,0.856824966777595
145980.838056536,126645.433386909,56502.7818494596,43452.2860864383,0.769029146249972,4.93510144305694,1.76982436486809e-05,79.683670420208,1.59637322851145,2.2414017370743,-0.60599202551697,1.13580676927271,0.741828140132027
93053.6121277402,151585.227492687,97802.0781254424,59346.483823443,0.606801869253988,3.54305710471161,1.0224731612731e-05,79.8236022775153,1.26498994336892,1.5499182675675,-1.8230497514972,0.754888500639109,0.70517518262257
158360.725799541,112637.066076377,45456.9641223536,36781.4252935941,0.809148301118215,5.88161118486362,2.19988294270679e-05,82.8894298951748,1.7718307354076,2.4778836037796,1.53342255204099,1.18832055302599,0.917843964675391
139905.8688292,318444.876966471,257997.240399871,131708.579165859,0.510503829272451,2.56466310210995,3.87601045053852e-06,80.5566388096046,0.94182712578968,1.2342956710425,-0.381026165737525,0.764811800710235,0.668495836322226
104682.167619539,184053.505786768,124844.44250975,73032.7275142984,0.584989816495793,2.80028999865871,8.00996808425733e-06,78.6898686535643,1.0297229827676,1.47426270714768,-0.646805831743909,0.942910095799262,0.777367983979437
145850.969975587,151192.618190885,74273.0268492837,54052.222183163,0.72775036209103,5.16958817354009,1.34638379829224e-05,79.3866423058889,1.64279302839206,2.03563291553592,-0.342544840878726,0.886385793144111,0.835757305100185
163152.214223861,147616.143651665,67335.2567627877,51155.2019328021,0.759709020090536,4.66930998774717,1.48510609163169e-05,79.5732350321758,1.54101130653435,2.19225634160267,-0.432592158691111,1.14126687069092,0.892711503609928
51646.222592439,118276.620408151,96244.9959949885,48963.7020040486,0.508740236288214,2.11004235073637,1.03901505700314e-05,82.7259999737477,0.746708018725585,1.22891189495514,-0.309683581467878,0.98204264289241,0.685624907455652
134757.444162565,144333.30443291,72216.1950301583,51973.8520670199,0.719698012963922,5.01282766298784,1.38473094516042e-05,80.41693944884,1.61200015967085,1.9986279306551,-0.724507771891512,0.879349499328057,0.841832903557948
174542.473448733,185847.868974043,92679.4026242558,66836.5832558564,0.72115897775936,5.10616038824102,1.07898839621813e-05,77.516051999871,1.6304477300457,2.00527694084859,0.475868072800748,0.865828170947205,0.74915076024271
189397.40074247,341623.183707626,235701.740750435,136151.483068671,0.577643095189655,2.84434425427424,4.24265004075135e-06,79.2870171407158,1.04533255042224,1.44938761427877,-0.72439582896599,0.898949457818995,0.771797596376084
473948.613296714,300769.164847252,114961.459408257,95302.241183366,0.828992965763625,6.74695904520619,8.69856737333809e-06,81.3265252227033,1.90909189155219,2.61626084424645,-1.75303221536497,1.18925939365158,0.851986169241644
151675.093445176,243022.797415412,155127.691304225,94861.0594311088,0.61150306971999,3.57688666033407,6.44630234352467e-06,81.0299633950183,1.27449277409808,1.5665984285089,-1.13009043101168,0.764337169593132,0.736653336924329
230330.431640296,133626.224506782,49016.3991149913,41313.1209467407,0.842842838165673,8.56152234344637,2.040133543172e-05,80.7210807045222,2.14727801820186,2.72615342863719,0.477171459300214,1.07598829959747,0.685894775982851
210526.136186297,133393.424552829,50949.4256780111,42249.5986259704,0.829245826890736,7.66096062174926,1.96273066220564e-05,83.6773929494373,2.0361373834287,2.61815364506452,-0.06052719813251,1.07890338922057,0.989958898978685
705764.342438607,146861.951048772,36610.413163621,32191.6079198193,0.879301956411883,17.6873375040469,2.73146330124916e-05,86.8286202358126,2.8728489883109,4.01148029639572,0.187497775320616,1.5090601764574,0.987546542159123
0,380974.202411642,51879.6960434244,-5348.54892441573,-0.103095224766523,74.9449612480739,1.92753635095121e-05,92.1691994941443,4.31675399411089,7.34341623923084,-0.0123866703668135,2.46035048117944,0.926994583432252
67916.1935289145,89332.0593317128,50404.6159881453,33583.4102120646,0.666276481899259,3.45971831137482,1.98394528039891e-05,82.9445026922118,1.24118717285797,1.77229917499467,0.233184671506574,1.03064252011713,0.708863589467554
197668.290650205,188887.94260636,88726.4511607613,66295.5915621794,0.747190839877728,4.81499619888517,1.12705961628976e-05,80.9900220656631,1.57173525581783,2.12887972115687,0.869838781631549,1.05559884931639,0.681710345959716
146776.974708336,144514.0140215,68998.1871901601,51069.4790924668,0.740156824000586,4.37311946697019,1.44931343956035e-05,78.0338416228056,1.47547659128245,2.09446102726173,-0.198124162736248,1.11264049537959,0.77884791257287
133552.868106199,195801.038833607,118120.427295591,75180.7973668095,0.636475833080697,3.70528303880762,8.4659361881374e-06,77.1720528697495,1.30975964957045,1.65763910033633,-0.457114453095379,0.834121634734273,0.706819544330865
229186.321483471,142490.590828846,53947.100560505,44900.0464860078,0.832297677159676,5.58659141551832,1.85366774045333e-05,80.8004424676779,1.72036933651915,2.64130211537567,0.0591865980126814,1.35715347610837,0.889160623194884
110133.184910617,134841.215163634,72888.6041760742,49959.0201929044,0.685416064110931,4.64555190623306,1.37195657854051e-05,77.4744761308209,1.53591018248058,1.84996292202144,-1.06270668134051,0.792531058748932,0.669830737553849
1354796.95704626,581878.483584541,187748.351246139,164702.288344763,0.877250251475378,5.62634475846479,5.32627846456557e-06,86.5518355761106,1.72745998768976,3.09924683611041,-0.925109703249241,1.65637365858109,1.00769881379139
1129422.70553745,221938.712324452,54344.1640101032,47522.3328289479,0.874469847767148,14.5053867054363,1.84012399162878e-05,81.9193489693461,2.67452007736527,4.08394749219422,-0.955511762331636,1.67894455824423,0.846259590633624
105614.76645107,175552.557756451,114760.590944046,68977.9351289319,0.601059427818419,2.72673937848256,8.71379270334685e-06,79.0919105484598,1.00310652851613,1.52972859683204,0.234660960425622,1.02627683235656,0.82082938242387
180663.27270428,170109.578720196,79270.5503821984,59501.6828874039,0.750615236055761,5.49971235445444,1.26150253174547e-05,77.1031148838529,1.70469579168067,2.14593664229683,-1.18961092526382,0.939404971900994,0.786473910799456
611883.249404119,621990.961566461,302240.955520576,221394.477198915,0.73250985068383,1.90759952988858,3.30861844410733e-06,88.7533718286392,0.645845661000606,2.05793076750684,1.38527439332576,1.68052676652664,1.04013240260665
262885.581774559,728151.182251662,680895.549558454,309567.539018452,0.454647616979139,2.18909804772867,1.46865404047431e-06,82.8159707546083,0.783489608642553,1.06940217589005,0.345450677051641,0.756191202339059,0.670967018703236
113532.57479544,139719.664173667,75755.7347183548,51821.4495926686,0.684059758450377,3.73398661703243,1.32003207904696e-05,77.858373762535,1.31747646102967,1.84434438782908,0.159462049772163,1.0265163679157,0.796763794022681
211316.122080621,142512.093377889,56057.3202814111,45894.88482838,0.818713498932609,7.65218466432869,1.7838883396137e-05,77.9179387402494,2.03499118410551,2.54225661630755,-0.864300308645369,1.00723922898389,0.818567855188046
1826446.66098613,339182.301856404,81621.5412362942,70926.9472081468,0.868973387831693,11.5197604288803,1.2251667695235e-05,82.6759106228896,2.44406385894736,4.15554885044957,-0.711913320484523,1.85012701807319,0.845330578500658
169097.69045031,146570.990394216,65362.3440846487,50278.1522564639,0.769221987989756,5.31274718906561,1.52993289026619e-05,79.7574397838235,1.67010906287453,2.24243778963002,0.6564922537064,1.06988665451579,0.906345730925881
133570.657976761,122529.506073,56304.2867611498,42599.3254012512,0.756591155873499,7.0829993747006,1.77606370229346e-05,81.6071981487045,1.95769745848976,2.176202081962,0.169082000818403,0.661066749235264,0.604693609948777
36990.496806713,121604.02557581,129582.539254935,52813.8398558983,0.407569107377922,1.37543269509545,7.71708909047265e-06,84.5743309816287,0.318768368957004,0.938429099128638,0.0793348274914018,1.11324815757461,0.798636309668319
165281.543791437,140263.617805995,61863.2263675927,47870.2513596089,0.773807868913315,7.5173682414924,1.61646919942063e-05,79.58455051982,2.01721610882205,2.26731817982698,-0.654071910405993,0.707251116655085,0.632960681712546
264988.798900988,99046.3307250143,30258.9132603439,26828.6195208295,0.886635263137158,16.0210218017411,3.30481135061304e-05,90.0302212151809,2.77390172248639,3.273294380166,-0.068220983149376,0.999392473135165,0.905721615586024
150475.752071536,164873.597458564,83563.0878960604,59665.6055190475,0.714018677639849,4.60010767262548,1.19670063083816e-05,83.0478907075726,1.5260797103136,1.9730433808722,-0.445346334377704,0.945477308620995,0.921788145801185
180289.127579796,246755.250373244,142643.057319424,93497.6518379789,0.655465843168288,3.41545683955985,7.0105059355302e-06,79.5312342749591,1.22831125847103,1.72987914736487,-0.00791568580728596,1.00156666167943,0.71589786656013
326706.390776225,174494.927860338,61699.8061730198,52702.8888069989,0.854182404709804,12.3212347971682,1.6207506344441e-05,89.1042157592859,2.51132418012585,2.82812765036921,-1.43688244578555,0.795994309330614,0.732218315314387
108266.192917663,132344.048141462,71471.3304449462,49017.644995092,0.685836470231233,4.3161067793301,1.39916242467361e-05,78.6210336204616,1.4623537874351,1.8517081928873,0.0981748419544377,0.882444791986668,0.803580664956253
107086.41685656,154560.193847586,92332.4512909151,59169.2407386203,0.640828223569995,4.0732486953561,1.08304283707281e-05,78.3592729290283,1.40444088630531,1.67395310843214,0.989282107859885,0.734182841159916,0.667721967494668
144804.037463506,219827.101330848,135562.227047061,84960.6055327632,0.62672772042369,3.52843420582214,7.37668612992649e-06,77.9418429351126,1.26085420478416,1.62159552936921,0.444219387083915,0.849401347520768,0.715949851409734
164856.903880382,182232.755903461,92827.2546304267,66074.0084240855,0.711795352422584,4.77052871620854,1.07726982121932e-05,76.6829197332495,1.56245714073017,1.96313848372425,-0.287189810984504,0.895188631511902,0.753134252563699
170320.654229109,118557.842883096,47348.5975207692,38498.6365090342,0.813089268212158,8.42975004472419,2.11199497421514e-05,82.2375057823846,2.13176712088902,2.50393568322888,-1.0622852674022,0.862749746264641,0.820697987908808
294719.331048783,298305.302423201,144609.958975542,106077.998636536,0.733545596638175,4.68848105761578,6.91515305781348e-06,80.6036651686713,1.54510866168932,2.06282682421377,-0.300290263902965,1.0175639169354,0.86205253085098
109421.372026811,157360.278671293,93793.4319480563,60199.5487948777,0.641831176709866,4.20216530688466,1.06617273643831e-05,79.3462897089707,1.43559994169772,1.67773238917668,-0.125512621218523,0.695891439060673,0.652098895068945
241663.799723105,191222.863703491,81365.5713867624,64153.0052889854,0.788453939370021,4.82024858629346,1.22902105025061e-05,80.2160072566364,1.57282550065243,2.35016924780794,-1.39282190315626,1.24687108167245,0.845373371278522
167033.709018072,151087.649152737,68908.9975208512,52354.9305517309,0.759769151131372,6.63146548591961,1.45118930179968e-05,79.8775084620094,1.89182581837258,2.19256780084516,0.37966386217454,0.77555397294138,0.730283815187202
432725.125012159,189763.571731381,61747.1927930277,54058.6357447315,0.875483294049209,9.90654858427206,1.61950682252379e-05,81.0718876149595,2.2931960116224,3.07323399085453,0.0363627266485667,1.24903000703117,0.896012641572352
165971.687967932,437013.158494493,393549.783960083,184537.217317247,0.468904379670461,2.16226076077959,2.54097458760498e-06,80.8542579650965,0.771154322850483,1.11043933018349,-0.0536914867176374,0.823753612839434,0.7297737186531
167995.481017314,221670.099897037,125315.095279057,83387.1649548883,0.665419954149961,3.53893340707571,7.97988460826012e-06,78.3586804224315,1.26382538431025,1.76890181827985,-0.799312709127017,1.00506361387685,0.809452446889999
203589.171744417,197954.144167372,93867.7200944443,69755.0027636608,0.74312024083974,4.52394862932622,1.06532895333333e-05,78.3702240931311,1.50938520304489,2.1088628121382,-0.843628266060178,1.09496813569465,0.826526865322444
106482.901851948,192593.569808697,133122.585196353,76792.5075844161,0.576855591191747,2.93951897706446,7.51187334985283e-06,78.6464433704256,1.0782459547211,1.44673850439898,0.123739709132487,0.858478362776691,0.778195161839657
144071.73184817,138052.072699121,64944.3186690909,48484.0357297039,0.74654776157932,5.94741911286414,1.5397805697143e-05,78.6408314576609,1.78295736291151,2.12569899150893,1.00147746185207,0.827939162737723,0.769119269460178
124448.784526063,187978.065820979,115552.874867103,72583.2242801935,0.628138627997542,3.93801489943487,8.65404691272373e-06,78.9430464348083,1.37067676371279,1.62677100017782,0.156135068322265,0.715673440145756,0.655860977893039
120293.436127388,125147.66551612,61601.9325582102,44776.7340736404,0.726872229719887,5.18737008624978,1.62332569526948e-05,77.3389816688452,1.64622684162872,2.03155421135307,0.914209497025939,0.87786943189104,0.702502109749342
337945.950290188,196785.9204064,72305.0575125936,60902.7902736423,0.842303323844735,8.08817268039718,1.38302911912604e-05,80.9161127049021,2.09040283168773,2.72160658156071,-2.56918842049942,1.12356908988542,0.842655680114839
65299.0536474301,238046.589533619,275113.172308191,104605.110126935,0.380225742189302,1.51564275201698,3.63486775863922e-06,85.3280204460289,0.415839607746117,0.865267873349778,-0.125901901346189,0.948080445535779,0.687732110029226
117731.054039596,146695.202468374,80125.5954623069,54547.5690944542,0.680775834235325,4.34230494792955,1.24804064697457e-05,78.2579083884419,1.4684053011248,1.83081575396695,-0.998420061372682,0.851364143997331,0.785770366414985
110577.222511844,118157.203615857,59040.9045255687,42526.0313231876,0.720280823353087,5.61807051261733,1.69374098861736e-05,80.2814089878413,1.72598827979897,2.00127698864585,-0.335403463444749,0.742009041517532,0.59173980598927
156178.333708326,143290.672393722,65849.8482371093,49819.0873271911,0.756555841219324,6.39518534658872,1.51860638524062e-05,77.7303100963505,1.8555454176583,2.17602130042528,0.796512547861025,0.800594632466377,0.667883064677402
124811.672628972,323911.306074876,288596.375876175,136507.317548394,0.473004268102672,2.00554223903755,3.46504697768298e-06,83.3321589752208,0.695914467605554,1.1223678921521,-2.06189823753149,0.923529560486878,0.774858942404788
98684.7092763971,106958.402248592,53876.2595386382,38615.3818156132,0.716742070557434,4.70779827875595,1.85610509817007e-05,81.2727984567431,1.54922034199665,1.98526035705736,-0.80009034948012,0.933852252833079,0.67486351210116
187454.74113255,123365.687241371,47965.6818667541,39472.4537390834,0.822931149998775,8.66682562304487,2.08482390134251e-05,78.6990231142436,2.15950259030574,2.57195733366355,0.457315243176309,0.908245278939359,0.782945151428256
203719.212330987,178350.700933378,79951.4775985544,61325.6078037696,0.767035327498168,6.57709809402847,1.25075862265e-05,78.9204770649782,1.88359362891507,2.23073677048094,-0.615572700501863,0.83323843114185,0.754797910876688
238502.705556366,201157.63621443,88437.1641327343,68550.341727476,0.775130482752586,5.17775252572684,1.13074634380984e-05,78.3968450236495,1.64437108677794,2.27458261678897,-0.204149678329257,1.12268564612809,0.82990315766125
101961.675098015,129801.754988777,71812.0916989591,48477.533403316,0.675060874240189,3.97563996399212,1.39252314804039e-05,77.2272924454503,1.38018573237835,1.80751948478139,0.477610644888084,0.924482290152754,0.739898885545435
145145.792165761,154925.848698814,77365.7448875385,55746.0611033327,0.720552244205327,5.15193059898529,1.29256171636896e-05,76.2359635784388,1.63937151801747,2.00251220904057,0.0443219308887522,0.852221439560276,0.71536469314591
302801.468344266,194172.990376084,74580.2874213832,61698.8531627492,0.827280978606946,5.40697825673292,1.34083688139996e-05,89.2203841676407,1.68769038907366,2.60354306867973,-2.52952583373278,1.35340509797035,1.16393112760225
83515.7827489138,111832.094090833,63788.7864102314,42191.8604276969,0.66143068087794,4.28554171407212,1.56767365594465e-05,79.7345239287123,1.45524696507961,1.75316227795322,0.473785499197633,0.771900657952312,0.620725658188367
92374.6669316776,108720.528527996,57422.1936755393,39951.014465676,0.695741696867535,5.18508010884761,1.74148693386818e-05,82.0470647296128,1.6457852916774,1.89335379874748,0.621216062197074,0.703659728945867,0.58010956694072
