"beta","lnalpha","lnalpha.c"
1.41473124036013e-05,2.09100256781446,2.37746963880306
1.46296313055101e-05,1.78243494838836,2.14107102013344
1.92988163144477e-05,2.10197874482539,2.43253663362078
7.82049986328216e-06,1.40183940264939,1.76188270300026
1.04602160731323e-05,1.36596903419371,1.60834977729704
2.3572561900333e-05,2.33564209732575,2.7106826136897
1.45853744253785e-05,1.65103998752301,2.27651078457379
1.81756455115739e-05,1.32830676032541,2.10130618698636
4.63150481403984e-06,1.05586275613404,1.48834346674981
1.96663692993548e-05,2.0942634205366,2.47671077193579
9.12230284530427e-06,0.580571671218268,1.37077883740817
1.48716695951253e-05,1.54882904447121,1.87799455941748
6.9469219017919e-06,1.00064283509984,2.06510496664123
5.11566670445841e-06,1.05150391145929,1.58609821675174
6.45181377704931e-06,1.07484806834596,1.56066181581696
1.46530862593014e-05,0.935129383578951,1.6083608126402
1.12882926061086e-05,1.27687710040584,1.52029844341388
1.89765543492511e-05,2.27459450644674,2.56784895034255
1.33567633540101e-05,2.59432949718471,3.0651002214192
2.42072778813342e-05,2.25886916232288,2.59678671577737
3.86801360684681e-06,0.617242897647942,1.34259138133914
1.00134404366148e-05,1.07574290759577,1.47148033721062
1.42090041151378e-05,1.44761016861378,1.86269972242602
1.40640105582781e-05,2.21364929804482,3.95485710981962
1.01399460551948e-05,1.336497970898,1.70080756132829
1.93033520011311e-05,2.50221324230657,3.17723864631187
6.60338264730508e-06,0.741169137442806,1.13590393596428
1.97453386333875e-05,2.27308992160382,2.8883096510533
1.07938030644964e-05,1.79376145599286,2.27385083686059
1.79137761937263e-05,1.99962093852135,2.37326533807502
1.3536078783843e-05,2.30871700815805,2.9053660092276
1.40808691405816e-05,2.19575667381207,2.81208200397201
6.10052830132967e-06,0.929212051003521,1.32101453779981
7.48495117592043e-06,1.46614365480571,1.98889833069113
1.57136380310166e-05,1.72869982045259,2.27587065460221
7.63522875924607e-06,1.34193918627924,2.15671528345309
4.58398306461343e-06,0.482827145532991,1.20324899909204
1.92655043605085e-05,2.10430165948228,2.9922726339104
5.41399784561458e-06,1.36438967446268,1.89236171650904
2.09236649557179e-05,2.02712882763275,2.69653804233489
1.14643438380792e-05,1.50310983796722,1.82402411880167
1.06112999827639e-05,0.797372806635921,1.88983499757797
3.06208338570543e-05,2.79895247089958,3.52432022361904
2.17123406403168e-05,1.96450565600727,2.24472327439166
9.34824682891656e-06,1.40057310615949,2.18378282383805
2.2427168973588e-05,2.89553770716325,3.41566329887914
1.2187490436853e-05,2.05737898685463,2.39332450166666
2.27216327595399e-05,2.25374112040497,2.62136433450018
1.44884426731179e-05,1.28301068222405,1.71332737735416
2.28472057661185e-05,2.06447374535776,2.5746357443732
2.03541619981999e-05,1.59146608873578,2.17502031843408
1.67391133378423e-05,1.69343451925176,2.196663569412
1.36220146295122e-05,2.10374576720628,2.57126451212575
8.25369050698947e-06,0.999406050315853,1.71214551472361
1.48142236938216e-05,1.45695454303961,1.70908724557517
1.16242020752667e-05,1.25206343241569,1.52438380924291
1.0966818102121e-05,1.45888374184171,2.03072484792027
1.42314969836024e-05,0.783162493231843,2.34414116115227
1.36461712648788e-05,1.35136372992895,1.96725436126777
1.76982436486809e-05,1.59637322851145,2.2414017370743
1.0224731612731e-05,1.26498994336892,1.5499182675675
2.19988294270679e-05,1.7718307354076,2.4778836037796
3.87601045053852e-06,0.94182712578968,1.2342956710425
8.00996808425733e-06,1.0297229827676,1.47426270714768
1.34638379829224e-05,1.64279302839206,2.03563291553592
1.48510609163169e-05,1.54101130653435,2.19225634160267
1.03901505700314e-05,0.746708018725585,1.22891189495514
1.38473094516042e-05,1.61200015967085,1.9986279306551
1.07898839621813e-05,1.6304477300457,2.00527694084859
4.24265004075135e-06,1.04533255042224,1.44938761427877
8.69856737333809e-06,1.90909189155219,2.61626084424645
6.44630234352467e-06,1.27449277409808,1.5665984285089
2.040133543172e-05,2.14727801820186,2.72615342863719
1.96273066220564e-05,2.0361373834287,2.61815364506452
2.73146330124916e-05,2.8728489883109,4.01148029639572
1.92753635095121e-05,4.31675399411089,7.34341623923084
1.98394528039891e-05,1.24118717285797,1.77229917499467
1.12705961628976e-05,1.57173525581783,2.12887972115687
1.44931343956035e-05,1.47547659128245,2.09446102726173
8.4659361881374e-06,1.30975964957045,1.65763910033633
1.85366774045333e-05,1.72036933651915,2.64130211537567
1.37195657854051e-05,1.53591018248058,1.84996292202144
5.32627846456557e-06,1.72745998768976,3.09924683611041
1.84012399162878e-05,2.67452007736527,4.08394749219422
8.71379270334685e-06,1.00310652851613,1.52972859683204
1.26150253174547e-05,1.70469579168067,2.14593664229683
3.30861844410733e-06,0.645845661000606,2.05793076750684
1.46865404047431e-06,0.783489608642553,1.06940217589005
1.32003207904696e-05,1.31747646102967,1.84434438782908
1.7838883396137e-05,2.03499118410551,2.54225661630755
1.2251667695235e-05,2.44406385894736,4.15554885044957
1.52993289026619e-05,1.67010906287453,2.24243778963002
1.77606370229346e-05,1.95769745848976,2.176202081962
7.71708909047265e-06,0.318768368957004,0.938429099128638
1.61646919942063e-05,2.01721610882205,2.26731817982698
3.30481135061304e-05,2.77390172248639,3.273294380166
1.19670063083816e-05,1.5260797103136,1.9730433808722
7.0105059355302e-06,1.22831125847103,1.72987914736487
1.6207506344441e-05,2.51132418012585,2.82812765036921
1.39916242467361e-05,1.4623537874351,1.8517081928873
1.08304283707281e-05,1.40444088630531,1.67395310843214
7.37668612992649e-06,1.26085420478416,1.62159552936921
1.07726982121932e-05,1.56245714073017,1.96313848372425
2.11199497421514e-05,2.13176712088902,2.50393568322888
6.91515305781348e-06,1.54510866168932,2.06282682421377
1.06617273643831e-05,1.43559994169772,1.67773238917668
1.22902105025061e-05,1.57282550065243,2.35016924780794
1.45118930179968e-05,1.89182581837258,2.19256780084516
1.61950682252379e-05,2.2931960116224,3.07323399085453
2.54097458760498e-06,0.771154322850483,1.11043933018349
7.97988460826012e-06,1.26382538431025,1.76890181827985
1.06532895333333e-05,1.50938520304489,2.1088628121382
7.51187334985283e-06,1.0782459547211,1.44673850439898
1.5397805697143e-05,1.78295736291151,2.12569899150893
8.65404691272373e-06,1.37067676371279,1.62677100017782
1.62332569526948e-05,1.64622684162872,2.03155421135307
1.38302911912604e-05,2.09040283168773,2.72160658156071
3.63486775863922e-06,0.415839607746117,0.865267873349778
1.24804064697457e-05,1.4684053011248,1.83081575396695
1.69374098861736e-05,1.72598827979897,2.00127698864585
1.51860638524062e-05,1.8555454176583,2.17602130042528
3.46504697768298e-06,0.695914467605554,1.1223678921521
1.85610509817007e-05,1.54922034199665,1.98526035705736
2.08482390134251e-05,2.15950259030574,2.57195733366355
1.25075862265e-05,1.88359362891507,2.23073677048094
1.13074634380984e-05,1.64437108677794,2.27458261678897
1.39252314804039e-05,1.38018573237835,1.80751948478139
1.29256171636896e-05,1.63937151801747,2.00251220904057
1.34083688139996e-05,1.68769038907366,2.60354306867973
1.56767365594465e-05,1.45524696507961,1.75316227795322
1.74148693386818e-05,1.6457852916774,1.89335379874748
1.01704401815726e-05,1.51768665934281,2.00355777958291
1.06044382499882e-05,1.90834338949813,2.20191345214975
1.14551596097862e-05,1.89876327595947,3.21025791995914
1.39376531432133e-05,1.99017944213557,2.47934788218711
1.01309052379862e-05,0.954133554091921,1.94515353639591
6.25766097937258e-07,1.33278731230009,1.73561340939735
1.8357443864258e-05,1.88175991732835,2.33160902642939
2.7650611418544e-05,2.52549828234679,3.65075044838098
1.11494339680103e-05,1.74163722541354,2.1054948444571
2.28001286991264e-05,2.25936077726537,2.58944086157576
1.31534977075367e-05,0.164386942154109,0.893285319225755
1.40489936489176e-05,2.00272464809703,2.49332498051022
2.09463202818453e-06,0.925951346566172,1.31028863729034
1.23181827173162e-05,1.53370428375706,1.89833677177407
1.59774638644968e-05,2.56808123017012,3.70228671718733
1.06276821625544e-06,1.1891292563442,1.84903158344275
2.37217225248441e-05,2.12944458403634,2.78455777305848
2.16127633465993e-06,0.530649430989498,0.915700184542894
2.01737664036931e-05,1.7422808944209,2.18851820248027
